QuoteID,DateID,CustomerID,ProductID,QuoteValue,Status
Q013997,20251008,C0896,P015,1749,Lost
Q013998,20261017,C0988,P004,9625,Won
Q013999,20250210,C0227,P007,4116,Pending
Q014000,20260207,C0340,P006,8225,Won
Q014001,20261104,C0871,P015,8691,Won
Q014002,20260305,C0770,P008,4625,Won
Q014003,20240714,C0778,P004,9852,Pending
Q014004,20260618,C0446,P002,916,Lost
Q014005,20240523,C0343,P005,9064,Lost
Q014006,20260314,C0380,P011,7666,Pending
Q014007,20240920,C0267,P012,1922,Lost
Q014008,20250306,C0515,P004,6509,Lost
Q014009,20251011,C0087,P010,5354,Won
Q014010,20241128,C0256,P001,3996,Won
Q014011,20240628,C0913,P015,4989,Lost
Q014012,20260731,C0420,P008,3166,Pending
Q014013,20260813,C0903,P013,2767,Lost
Q014014,20240313,C0024,P001,6817,Won
Q014015,20260522,C0171,P008,957,Won
Q014016,20250605,C0794,P006,8992,Lost
Q014017,20251215,C0508,P012,3376,Won
Q014018,20250926,C0936,P008,8812,Lost
Q014019,20261227,C0676,P003,549,Won
Q014020,20240711,C0735,P013,6859,Won
Q014021,20250320,C0779,P005,5698,Lost
Q014022,20241228,C0005,P003,601,Won
Q014023,20260926,C0948,P003,4922,Pending
Q014024,20250607,C0419,P008,8569,Won
Q014025,20251103,C0577,P013,8695,Won
Q014026,20261114,C0964,P010,8869,Won
Q014027,20250616,C0491,P004,8051,Lost
Q014028,20240720,C0938,P012,2654,Won
Q014029,20240226,C0992,P006,3071,Lost
Q014030,20260923,C0241,P014,7180,Won
Q014031,20250621,C0037,P004,7378,Won
Q014032,20250314,C0535,P011,6683,Pending
Q014033,20250906,C0161,P004,1049,Won
Q014034,20250215,C0618,P003,6536,Won
Q014035,20260809,C0336,P009,5866,Won
Q014036,20241109,C0804,P001,8112,Won
Q014037,20250421,C0963,P003,7278,Lost
Q014038,20260716,C0230,P015,8067,Lost
Q014039,20251103,C0741,P009,8483,Lost
Q014040,20250622,C0776,P010,8772,Lost
Q014041,20260211,C0505,P012,9829,Won
Q014042,20261031,C0625,P005,8154,Won
Q014043,20240129,C0466,P013,6041,Won
Q014044,20240209,C0062,P015,8635,Lost
Q014045,20260629,C0148,P002,2241,Pending
Q014046,20250218,C0039,P012,1922,Won
Q014047,20241223,C0290,P003,903,Won
Q014048,20250321,C0689,P004,5949,Won
Q014049,20260813,C0050,P012,7829,Won
Q014050,20251127,C0294,P007,4331,Lost
Q014051,20241202,C0880,P011,2888,Lost
Q014052,20240821,C0487,P010,9053,Lost
Q014053,20250206,C0443,P003,8280,Won
Q014054,20250428,C0090,P013,6193,Lost
Q014055,20250507,C0514,P002,6101,Won
Q014056,20250820,C0360,P006,5045,Lost
Q014057,20250619,C0279,P008,6709,Won
Q014058,20240331,C0587,P014,6587,Pending
Q014059,20260803,C0358,P006,2237,Pending
Q014060,20250204,C0532,P009,1482,Lost
Q014061,20250516,C0268,P008,4649,Won
Q014062,20250520,C0692,P015,1884,Won
Q014063,20261121,C0151,P013,9231,Pending
Q014064,20260811,C0340,P015,6426,Won
Q014065,20260114,C0695,P012,4963,Lost
Q014066,20240511,C0171,P014,4389,Pending
Q014067,20250823,C0972,P004,7178,Won
Q014068,20260609,C0014,P005,9149,Won
Q014069,20260320,C0171,P005,8626,Lost
Q014070,20260701,C0171,P015,9143,Won
Q014071,20260522,C0024,P005,1555,Lost
Q014072,20250804,C0190,P008,5958,Lost
Q014073,20250114,C0506,P008,2516,Pending
Q014074,20250131,C0638,P003,8750,Pending
Q014075,20250906,C0801,P015,9838,Pending
Q014076,20260915,C0528,P008,5387,Won
Q014077,20240530,C0810,P003,6918,Lost
Q014078,20240702,C0844,P006,6248,Lost
Q014079,20261127,C0225,P004,1273,Won
Q014080,20240305,C0251,P007,9737,Lost
Q014081,20241122,C0828,P001,6296,Lost
Q014082,20240618,C0687,P004,7012,Lost
Q014083,20250416,C0998,P009,9433,Won
Q014084,20260213,C0127,P008,7442,Pending
Q014085,20250925,C0134,P013,3285,Pending
Q014086,20240217,C0786,P005,6414,Won
Q014087,20240307,C0289,P015,5588,Won
Q014088,20241008,C0298,P007,516,Lost
Q014089,20250824,C0841,P007,2288,Won
Q014090,20250525,C0792,P008,5704,Won
Q014091,20250117,C0621,P002,4834,Lost
Q014092,20240407,C0795,P005,5178,Won
Q014093,20260712,C0915,P008,4735,Pending
Q014094,20240603,C0826,P007,5134,Pending
Q014095,20260917,C0249,P005,9577,Lost
Q014096,20250309,C0018,P013,9254,Lost
Q014097,20240328,C0626,P005,4724,Won
Q014098,20250314,C0260,P012,1684,Pending
Q014099,20250704,C0976,P010,2886,Lost
Q014100,20260529,C0180,P011,7570,Lost
Q014101,20240818,C0653,P012,1699,Won
Q014102,20240531,C0553,P006,6976,Won
Q014103,20251024,C0858,P014,1857,Lost
Q014104,20250916,C0678,P001,6960,Won
Q014105,20250118,C0370,P012,7526,Won
Q014106,20260215,C0824,P014,2215,Won
Q014107,20240624,C0635,P006,3215,Won
Q014108,20261115,C0977,P002,2356,Lost
Q014109,20240915,C0484,P012,2571,Won
Q014110,20260519,C0453,P009,5655,Pending
Q014111,20260814,C0934,P007,3473,Pending
Q014112,20261109,C0633,P013,4985,Won
Q014113,20241208,C0956,P004,5884,Lost
Q014114,20260305,C0457,P013,9310,Pending
Q014115,20260906,C0351,P007,4517,Won
Q014116,20261107,C0142,P004,3377,Won
Q014117,20260507,C0287,P007,9609,Lost
Q014118,20250711,C0980,P014,3244,Pending
Q014119,20260831,C0876,P007,902,Lost
Q014120,20260415,C0813,P006,1136,Won
Q014121,20261221,C0657,P003,2038,Pending
Q014122,20250418,C0115,P013,4175,Pending
Q014123,20240111,C0600,P002,4198,Won
Q014124,20260829,C0128,P008,4138,Lost
Q014125,20250303,C0097,P007,5899,Pending
Q014126,20240214,C0632,P009,8089,Won
Q014127,20250523,C0100,P013,9627,Won
Q014128,20251224,C0497,P012,1902,Won
Q014129,20240123,C0966,P007,7698,Pending
Q014130,20250102,C0216,P005,9960,Lost
Q014131,20241204,C0238,P014,5661,Won
Q014132,20260403,C0936,P007,7629,Pending
Q014133,20251211,C0395,P013,953,Lost
Q014134,20250411,C0385,P008,8999,Won
Q014135,20260920,C0234,P007,2442,Pending
Q014136,20250604,C0322,P009,7972,Won
Q014137,20240518,C0546,P011,5468,Won
Q014138,20250809,C0605,P015,1722,Lost
Q014139,20240701,C0368,P012,8231,Lost
Q014140,20240503,C0252,P011,1967,Won
Q014141,20261028,C0168,P011,8105,Won
Q014142,20250805,C0223,P002,6287,Pending
Q014143,20250318,C0818,P002,690,Won
Q014144,20250729,C0041,P006,7922,Lost
Q014145,20260619,C0397,P013,2548,Lost
Q014146,20241011,C0311,P012,565,Lost
Q014147,20251029,C0071,P010,2291,Won
Q014148,20261015,C0136,P001,4077,Won
Q014149,20240314,C0523,P014,2760,Won
Q014150,20261106,C0079,P007,4068,Lost
Q014151,20260514,C0965,P015,2971,Won
Q014152,20250212,C0187,P004,9983,Won
Q014153,20261115,C0679,P011,8705,Won
Q014154,20241130,C0325,P007,4767,Won
Q014155,20240504,C0929,P009,627,Won
Q014156,20250729,C0751,P011,9432,Lost
Q014157,20241011,C0797,P013,8057,Lost
Q014158,20260813,C0608,P008,6450,Won
Q014159,20250418,C0578,P007,3646,Lost
Q014160,20240530,C0783,P006,6151,Lost
Q014161,20250723,C0749,P014,2828,Won
Q014162,20260508,C0092,P010,3211,Won
Q014163,20260206,C0933,P001,2117,Lost
Q014164,20250814,C0812,P011,1123,Lost
Q014165,20241103,C0108,P006,998,Won
Q014166,20260918,C0346,P008,7780,Won
Q014167,20240222,C0872,P014,2320,Lost
Q014168,20261125,C0099,P010,3982,Pending
Q014169,20240920,C0400,P007,4826,Won
Q014170,20261207,C0777,P002,3930,Won
Q014171,20260101,C0266,P012,2494,Won
Q014172,20250721,C0549,P008,8977,Won
Q014173,20240922,C0624,P003,4163,Pending
Q014174,20250513,C0771,P008,7827,Lost
Q014175,20241207,C0309,P005,1686,Pending
Q014176,20250716,C0516,P007,550,Won
Q014177,20240817,C0790,P012,4600,Won
Q014178,20261018,C0572,P010,994,Lost
Q014179,20240322,C0127,P008,6982,Lost
Q014180,20250202,C0007,P008,2150,Lost
Q014181,20260707,C0053,P015,5452,Won
Q014182,20250219,C0094,P014,2106,Lost
Q014183,20261108,C0884,P011,9863,Lost
Q014184,20260506,C0110,P004,4440,Lost
Q014185,20240125,C0997,P008,6501,Pending
Q014186,20240504,C0300,P010,2406,Won
Q014187,20250701,C0548,P007,7362,Won
Q014188,20260630,C0193,P013,8592,Won
Q014189,20261003,C0273,P001,7370,Won
Q014190,20240208,C0099,P013,5607,Won
Q014191,20260516,C0848,P012,9139,Won
Q014192,20260714,C0456,P015,1693,Won
Q014193,20251125,C0582,P002,1847,Lost
Q014194,20261110,C0300,P007,9856,Won
Q014195,20260813,C0610,P014,9794,Lost
Q014196,20250801,C0094,P012,2154,Won
Q014197,20250122,C0401,P013,4426,Won
Q014198,20260619,C0103,P005,6977,Won
Q014199,20240427,C0082,P004,6133,Lost
Q014200,20250821,C0680,P006,4675,Won
Q014201,20261105,C0414,P001,5514,Lost
Q014202,20250913,C0886,P003,2178,Won
Q014203,20240526,C0081,P001,9029,Won
Q014204,20251123,C0674,P011,3848,Lost
Q014205,20251028,C0957,P013,9577,Won
Q014206,20260929,C0933,P004,633,Won
Q014207,20250117,C0381,P008,7220,Pending
Q014208,20240513,C0095,P007,1093,Won
Q014209,20240611,C0271,P008,4860,Lost
Q014210,20241023,C0864,P015,9230,Pending
Q014211,20260429,C0656,P009,6025,Won
Q014212,20260328,C0516,P009,4420,Pending
Q014213,20251014,C0164,P012,2458,Pending
Q014214,20251130,C0620,P007,4272,Pending
Q014215,20260610,C0449,P002,6859,Won
Q014216,20240813,C0826,P002,2940,Won
Q014217,20250323,C0161,P003,6576,Won
Q014218,20240517,C0462,P015,8362,Lost
Q014219,20240326,C0834,P006,5861,Lost
Q014220,20240805,C0770,P003,2590,Won
Q014221,20240111,C0841,P003,7440,Won
Q014222,20260402,C0794,P002,7947,Won
Q014223,20251116,C0757,P004,6245,Pending
Q014224,20250302,C0030,P006,6738,Won
Q014225,20250503,C0403,P013,8009,Lost
Q014226,20250814,C0592,P015,9974,Won
Q014227,20241107,C0713,P004,4590,Lost
Q014228,20250109,C0804,P008,4987,Pending
Q014229,20251001,C0113,P003,6778,Won
Q014230,20250808,C0484,P008,1620,Pending
Q014231,20251204,C0545,P003,4129,Lost
Q014232,20260302,C0156,P007,5250,Won
Q014233,20251130,C0416,P001,5302,Won
Q014234,20260817,C0213,P005,2934,Won
Q014235,20260608,C0499,P010,5995,Lost
Q014236,20241225,C0714,P009,1788,Won
Q014237,20240609,C0951,P012,4982,Won
Q014238,20241010,C0169,P009,3490,Won
Q014239,20250414,C0993,P013,7710,Won
Q014240,20250814,C0938,P007,4817,Lost
Q014241,20261014,C0965,P005,7963,Won
Q014242,20250421,C0497,P003,5192,Won
Q014243,20241113,C0436,P009,929,Won
Q014244,20261013,C0601,P015,5470,Pending
Q014245,20240930,C0230,P002,1656,Lost
Q014246,20241006,C0947,P012,5331,Won
Q014247,20250806,C0184,P012,2433,Won
Q014248,20251129,C0766,P002,8781,Won
Q014249,20250731,C0413,P004,2277,Lost
Q014250,20260224,C0387,P007,2411,Won
Q014251,20260716,C0478,P007,9443,Lost
Q014252,20241029,C0104,P002,1015,Won
Q014253,20260517,C0432,P008,1194,Won
Q014254,20261204,C0353,P007,4857,Pending
Q014255,20250323,C0662,P001,5390,Pending
Q014256,20261203,C0789,P013,9314,Lost
Q014257,20250302,C0201,P001,6113,Won
Q014258,20260820,C0880,P012,6617,Won
Q014259,20261110,C0547,P007,7031,Won
Q014260,20260504,C0117,P011,8873,Pending
Q014261,20250630,C0644,P005,993,Won
Q014262,20240417,C0329,P008,2561,Won
Q014263,20241130,C0072,P006,9895,Won
Q014264,20260328,C0359,P014,4203,Won
Q014265,20250710,C0353,P009,1778,Won
Q014266,20260827,C0050,P006,9292,Pending
Q014267,20240224,C0142,P007,2940,Pending
Q014268,20251002,C0527,P015,5617,Lost
Q014269,20250606,C0871,P009,8233,Won
Q014270,20250314,C0088,P008,1471,Lost
Q014271,20261117,C0784,P009,5177,Won
Q014272,20251023,C0207,P003,3636,Won
Q014273,20260805,C0230,P014,4274,Won
Q014274,20250923,C0394,P007,5032,Lost
Q014275,20250906,C0561,P010,9407,Won
Q014276,20240414,C0243,P009,6319,Lost
Q014277,20260524,C0741,P008,594,Pending
Q014278,20260917,C0039,P015,9907,Won
Q014279,20251103,C0656,P011,7991,Won
Q014280,20250923,C0070,P015,1796,Won
Q014281,20241004,C0327,P013,5089,Lost
Q014282,20240609,C0557,P011,3865,Won
Q014283,20250913,C0243,P009,7075,Lost
Q014284,20251128,C0113,P009,3677,Won
Q014285,20261110,C0239,P011,6308,Won
Q014286,20260930,C0500,P005,4863,Lost
Q014287,20240730,C0526,P004,6312,Lost
Q014288,20261213,C0347,P003,6351,Lost
Q014289,20240422,C0016,P006,6328,Lost
Q014290,20250513,C0895,P005,6676,Won
Q014291,20250501,C0127,P015,8334,Pending
Q014292,20261008,C0364,P011,1482,Won
Q014293,20260325,C0575,P007,8895,Won
Q014294,20240126,C0255,P001,3976,Lost
Q014295,20260618,C0993,P007,4538,Won
Q014296,20250502,C0345,P007,7536,Pending
Q014297,20260827,C0297,P002,829,Lost
Q014298,20250525,C0825,P014,6202,Won
Q014299,20250905,C0226,P005,4108,Won
Q014300,20240610,C0390,P012,6179,Lost
Q014301,20251128,C0170,P010,7968,Lost
Q014302,20251215,C0311,P004,3800,Lost
Q014303,20240919,C0686,P004,5127,Pending
Q014304,20260623,C0875,P011,7039,Lost
Q014305,20251117,C0243,P012,5660,Won
Q014306,20250913,C0443,P001,6251,Won
Q014307,20240308,C0294,P005,3881,Won
Q014308,20261017,C0387,P002,8616,Won
Q014309,20250908,C0058,P009,2620,Won
Q014310,20260725,C0549,P006,7762,Won
Q014311,20240406,C0185,P011,9879,Won
Q014312,20251227,C0345,P009,7860,Won
Q014313,20260228,C0096,P009,6649,Won
Q014314,20250819,C0025,P008,7621,Lost
Q014315,20260724,C0136,P011,4351,Won
Q014316,20240803,C0685,P001,2912,Pending
Q014317,20241011,C0585,P001,8453,Won
Q014318,20260426,C0938,P015,3285,Pending
Q014319,20251208,C0729,P007,8813,Won
Q014320,20250811,C0113,P007,1960,Lost
Q014321,20240513,C0884,P008,5836,Lost
Q014322,20240522,C0986,P004,4491,Lost
Q014323,20241225,C0045,P014,8091,Won
Q014324,20260405,C0011,P002,7747,Won
Q014325,20250729,C0349,P013,6144,Won
Q014326,20260908,C0549,P005,9052,Won
Q014327,20260722,C0913,P008,3790,Lost
Q014328,20261021,C0297,P014,8575,Lost
Q014329,20261117,C0615,P001,1961,Won
Q014330,20251005,C0914,P011,1786,Won
Q014331,20240628,C0467,P008,5863,Won
Q014332,20240703,C0362,P009,3289,Pending
Q014333,20260707,C0137,P015,4145,Won
Q014334,20251228,C0041,P013,1311,Pending
Q014335,20240221,C0925,P004,816,Won
Q014336,20260901,C0811,P011,7268,Won
Q014337,20240822,C0427,P006,555,Won
Q014338,20250324,C0169,P005,3953,Won
Q014339,20260311,C0868,P002,1928,Won
Q014340,20261211,C0444,P011,5679,Won
Q014341,20260620,C0291,P002,6996,Lost
Q014342,20251229,C0606,P011,1061,Lost
Q014343,20240829,C0420,P002,1907,Won
Q014344,20250922,C0418,P014,8726,Pending
Q014345,20251231,C0821,P011,6858,Pending
Q014346,20250602,C0790,P014,5881,Lost
Q014347,20240425,C0431,P002,8001,Won
Q014348,20240916,C0941,P007,5202,Pending
Q014349,20261222,C0876,P004,4007,Pending
Q014350,20240221,C0289,P011,3312,Pending
Q014351,20240822,C0341,P001,4909,Pending
Q014352,20240128,C0570,P006,9355,Won
Q014353,20240701,C0840,P011,2787,Lost
Q014354,20240619,C0687,P011,7916,Pending
Q014355,20250705,C0108,P001,650,Won
Q014356,20260323,C0377,P010,7332,Pending
Q014357,20241104,C0494,P003,5545,Won
Q014358,20250423,C0127,P005,3421,Lost
Q014359,20251212,C0600,P009,3864,Lost
Q014360,20240223,C0602,P013,2900,Won
Q014361,20260709,C0555,P015,1633,Won
Q014362,20260114,C0417,P012,2776,Won
Q014363,20260915,C0368,P010,2126,Won
Q014364,20250731,C0778,P004,4032,Won
Q014365,20240523,C0899,P006,5521,Lost
Q014366,20250904,C0296,P009,2722,Won
Q014367,20251001,C0037,P005,8989,Won
Q014368,20240611,C0913,P013,2795,Pending
Q014369,20260217,C0702,P003,5793,Lost
Q014370,20260704,C0082,P013,1962,Won
Q014371,20260115,C0091,P010,9026,Won
Q014372,20241202,C0710,P005,870,Pending
Q014373,20261210,C0128,P009,710,Won
Q014374,20240529,C0763,P003,540,Won
Q014375,20250906,C0051,P003,3190,Won
Q014376,20260203,C0809,P014,3406,Lost
Q014377,20251009,C0434,P007,7730,Pending
Q014378,20250422,C0127,P004,2155,Won
Q014379,20250825,C0767,P009,9735,Won
Q014380,20250220,C0594,P006,9488,Won
Q014381,20250412,C0379,P006,1454,Lost
Q014382,20260519,C0048,P005,4965,Won
Q014383,20240114,C0847,P014,4929,Won
Q014384,20240704,C0472,P010,1696,Won
Q014385,20240109,C0030,P009,3364,Lost
Q014386,20241203,C0076,P006,5509,Lost
Q014387,20251019,C0492,P008,7393,Lost
Q014388,20250730,C0827,P007,7712,Won
Q014389,20240331,C0333,P006,1210,Pending
Q014390,20261224,C0158,P003,1034,Lost
Q014391,20261226,C0430,P014,851,Won
Q014392,20261211,C0457,P014,4247,Pending
Q014393,20251123,C0305,P011,5863,Lost
Q014394,20250127,C0759,P003,8707,Lost
Q014395,20250723,C0014,P009,3948,Lost
Q014396,20240403,C0589,P015,1867,Lost
Q014397,20240805,C0864,P008,7165,Lost
Q014398,20241001,C0685,P015,5262,Won
Q014399,20260602,C0663,P013,714,Lost
Q014400,20260328,C0626,P004,4362,Won
Q014401,20260222,C0664,P003,2021,Won
Q014402,20250320,C0776,P010,4325,Lost
Q014403,20260828,C0194,P005,6045,Won
Q014404,20250514,C0388,P007,2824,Won
Q014405,20261024,C0033,P014,5842,Won
Q014406,20251219,C0701,P010,6536,Won
Q014407,20251213,C0842,P007,4200,Won
Q014408,20250513,C0036,P007,1009,Lost
Q014409,20250606,C0804,P002,1371,Pending
Q014410,20260311,C0393,P005,6000,Won
Q014411,20261021,C0837,P014,4835,Lost
Q014412,20240330,C0133,P002,8367,Lost
Q014413,20260121,C0843,P002,9315,Pending
Q014414,20240303,C0870,P007,6041,Lost
Q014415,20250611,C0621,P006,5587,Won
Q014416,20240824,C0740,P006,7857,Won
Q014417,20250407,C0267,P008,698,Lost
Q014418,20240106,C0336,P005,8042,Lost
Q014419,20251030,C0297,P008,6759,Won
Q014420,20251030,C0888,P009,999,Won
Q014421,20261110,C0114,P009,5964,Won
Q014422,20260728,C0298,P015,3835,Won
Q014423,20241030,C0673,P012,8044,Lost
Q014424,20250517,C0305,P005,3164,Won
Q014425,20250209,C0077,P004,9548,Won
Q014426,20261118,C0411,P013,9803,Lost
Q014427,20260913,C0312,P002,6711,Won
Q014428,20241231,C0821,P003,6710,Won
Q014429,20260208,C0485,P006,9724,Won
Q014430,20250130,C0774,P005,9916,Lost
Q014431,20250430,C0255,P006,5397,Won
Q014432,20241204,C0806,P001,8828,Lost
Q014433,20250727,C0683,P007,5242,Won
Q014434,20260917,C0752,P011,6366,Lost
Q014435,20240618,C0232,P009,6336,Won
Q014436,20250908,C0217,P014,7656,Pending
Q014437,20250728,C0579,P001,641,Lost
Q014438,20240717,C0508,P007,7795,Won
Q014439,20251001,C0787,P004,5971,Won
Q014440,20240103,C0600,P009,1857,Lost
Q014441,20251231,C0541,P001,8308,Lost
Q014442,20260411,C0639,P001,2398,Lost
Q014443,20260417,C0255,P006,9207,Won
Q014444,20250920,C0587,P004,8252,Won
Q014445,20260524,C0460,P007,8364,Won
Q014446,20260130,C0337,P015,5475,Pending
Q014447,20240512,C0401,P015,2207,Won
Q014448,20260114,C0569,P006,9056,Won
Q014449,20241108,C0083,P009,2173,Lost
Q014450,20240628,C0505,P006,7027,Lost
Q014451,20240313,C0610,P013,2705,Won
Q014452,20251021,C0006,P015,1758,Lost
Q014453,20240305,C0609,P001,5641,Won
Q014454,20251004,C0781,P001,8517,Won
Q014455,20260806,C0174,P001,1290,Won
Q014456,20250701,C0381,P013,905,Lost
Q014457,20260319,C0811,P005,5888,Won
Q014458,20251215,C0604,P005,7549,Lost
Q014459,20250929,C0696,P010,9056,Lost
Q014460,20260511,C0388,P004,8874,Won
Q014461,20260326,C0612,P015,1597,Won
Q014462,20240506,C0717,P002,3433,Won
Q014463,20240115,C0689,P012,3183,Lost
Q014464,20241220,C0536,P014,2692,Won
Q014465,20260630,C0407,P003,7041,Won
Q014466,20241006,C0807,P013,2966,Lost
Q014467,20240209,C0292,P015,1358,Won
Q014468,20250104,C0313,P002,6058,Won
Q014469,20260523,C0426,P013,5044,Won
Q014470,20260315,C0989,P006,4852,Won
Q014471,20261101,C0385,P001,4159,Won
Q014472,20251119,C0064,P008,8878,Lost
Q014473,20260404,C0544,P007,7726,Won
Q014474,20260710,C0154,P006,9135,Pending
Q014475,20260702,C0400,P011,3872,Lost
Q014476,20260806,C0963,P014,5605,Won
Q014477,20261003,C0776,P004,6544,Lost
Q014478,20240107,C0941,P004,5546,Won
Q014479,20260111,C0045,P010,9747,Won
Q014480,20260811,C0856,P008,6331,Won
Q014481,20241023,C0919,P013,1309,Pending
Q014482,20240318,C0236,P004,2880,Won
Q014483,20240828,C0819,P008,9096,Won
Q014484,20260106,C0236,P009,6227,Won
Q014485,20250416,C0591,P003,7038,Lost
Q014486,20261226,C0749,P006,3128,Won
Q014487,20260409,C0731,P006,2152,Won
Q014488,20250722,C0036,P001,1335,Lost
Q014489,20260827,C0921,P004,554,Won
Q014490,20240601,C0047,P013,2834,Won
Q014491,20261011,C0402,P002,616,Lost
Q014492,20240615,C0825,P012,8595,Won
Q014493,20261119,C0440,P009,7563,Lost
Q014494,20250105,C0215,P011,9541,Pending
Q014495,20240620,C0130,P003,2447,Won
Q014496,20261103,C0380,P005,2830,Won
Q014497,20260530,C0789,P010,8627,Lost
Q014498,20260426,C0723,P005,3079,Won
Q014499,20240605,C0876,P007,9023,Lost
Q014500,20250223,C0147,P005,768,Won
Q014501,20260325,C0528,P014,2484,Won
Q014502,20250501,C0698,P012,5135,Won
Q014503,20240627,C0052,P002,2723,Lost
Q014504,20240907,C0190,P006,8069,Won
Q014505,20261008,C0148,P012,6348,Won
Q014506,20260606,C0093,P003,8894,Lost
Q014507,20250317,C0708,P005,2732,Won
Q014508,20240615,C0023,P002,4035,Pending
Q014509,20240823,C0322,P005,9136,Won
Q014510,20260118,C0003,P014,7910,Won
Q014511,20241231,C0806,P006,2446,Lost
Q014512,20241119,C0275,P010,1420,Won
Q014513,20240609,C0417,P009,771,Lost
Q014514,20250107,C0735,P012,2097,Won
Q014515,20240322,C0181,P008,7874,Won
Q014516,20240420,C0806,P008,9197,Won
Q014517,20240812,C0437,P010,7048,Lost
Q014518,20260809,C0302,P004,5630,Won
Q014519,20260203,C0790,P006,2167,Pending
Q014520,20250114,C0574,P008,826,Pending
Q014521,20261114,C0071,P013,6932,Lost
Q014522,20250614,C0464,P010,7818,Won
Q014523,20240308,C0331,P008,9219,Won
Q014524,20240224,C0856,P008,9444,Won
Q014525,20240825,C0648,P006,8233,Won
Q014526,20241207,C0191,P009,4452,Pending
Q014527,20250702,C0684,P004,5345,Won
Q014528,20260201,C0071,P003,9790,Won
Q014529,20260511,C0621,P009,8480,Lost
Q014530,20241006,C0325,P010,4669,Won
Q014531,20240224,C0987,P004,7609,Won
Q014532,20241207,C0318,P011,8196,Lost
Q014533,20260422,C0533,P011,660,Won
Q014534,20240113,C0013,P007,7281,Lost
Q014535,20240904,C0587,P013,8270,Won
Q014536,20260115,C0418,P006,4134,Won
Q014537,20261011,C0766,P011,654,Pending
Q014538,20250224,C0165,P006,4346,Won
Q014539,20240130,C0674,P014,1078,Won
Q014540,20240922,C0632,P015,1339,Won
Q014541,20251230,C0215,P004,5516,Won
Q014542,20260818,C0822,P009,5998,Lost
Q014543,20240817,C0619,P015,6513,Pending
Q014544,20251021,C0960,P002,3061,Won
Q014545,20260711,C0536,P011,8256,Won
Q014546,20260711,C0844,P015,4638,Won
Q014547,20260304,C0401,P003,3418,Won
Q014548,20240411,C0022,P009,3235,Lost
Q014549,20260702,C0195,P015,9095,Won
Q014550,20241125,C0278,P006,6282,Won
Q014551,20240124,C0806,P009,7421,Won
Q014552,20251220,C0051,P004,4471,Pending
Q014553,20240929,C0364,P013,4128,Won
Q014554,20260422,C0044,P013,2027,Pending
Q014555,20240828,C0056,P015,5218,Lost
Q014556,20260505,C0015,P009,1882,Won
Q014557,20250826,C0891,P008,9442,Won
Q014558,20240314,C0625,P001,2896,Won
Q014559,20240614,C0219,P006,7511,Won
Q014560,20250410,C0594,P010,1461,Won
Q014561,20250513,C0358,P013,6836,Lost
Q014562,20261219,C0766,P006,828,Won
Q014563,20260818,C0862,P015,7431,Won
Q014564,20240410,C0918,P015,3321,Won
Q014565,20250513,C0314,P015,2760,Lost
Q014566,20240913,C0055,P001,6592,Lost
Q014567,20260728,C0388,P010,3242,Lost
Q014568,20240630,C0343,P009,4817,Lost
Q014569,20250919,C0332,P005,7862,Lost
Q014570,20240724,C0217,P001,7301,Won
Q014571,20240301,C0929,P007,4850,Lost
Q014572,20250127,C0123,P001,6000,Lost
Q014573,20240110,C0434,P006,6665,Lost
Q014574,20251007,C0408,P002,5574,Pending
Q014575,20240124,C0985,P004,9403,Lost
Q014576,20240907,C0129,P009,7578,Pending
Q014577,20260918,C0730,P014,8039,Won
Q014578,20250311,C0505,P009,522,Won
Q014579,20240117,C0641,P007,8076,Pending
Q014580,20260523,C0092,P007,9182,Won
Q014581,20260424,C0572,P005,1228,Won
Q014582,20250412,C0132,P014,7980,Won
Q014583,20250307,C0595,P008,1308,Lost
Q014584,20250325,C0096,P014,5527,Lost
Q014585,20240920,C0074,P014,3622,Pending
Q014586,20250427,C0818,P010,3069,Won
Q014587,20250825,C0014,P014,2061,Pending
Q014588,20241127,C0104,P015,6818,Won
Q014589,20240717,C0249,P004,1952,Won
Q014590,20250218,C0211,P010,902,Won
Q014591,20260630,C0571,P012,795,Won
Q014592,20260131,C0363,P008,7240,Lost
Q014593,20240928,C0379,P015,6552,Won
Q014594,20250806,C0444,P003,6778,Lost
Q014595,20250423,C0284,P003,2608,Won
Q014596,20240331,C0242,P008,2829,Lost
Q014597,20251107,C0682,P011,4290,Won
Q014598,20250820,C0375,P013,2118,Won
Q014599,20250404,C0146,P009,1390,Lost
Q014600,20260905,C0158,P007,6301,Pending
Q014601,20251213,C0718,P004,3079,Lost
Q014602,20260130,C0989,P014,8822,Pending
Q014603,20241207,C0063,P001,7079,Won
Q014604,20260925,C0153,P003,4169,Pending
Q014605,20240317,C0822,P010,8556,Pending
Q014606,20261221,C0771,P009,7283,Won
Q014607,20261224,C0656,P002,9622,Won
Q014608,20250419,C0989,P002,6901,Lost
Q014609,20240728,C0253,P012,9032,Won
Q014610,20240524,C0051,P008,6154,Lost
Q014611,20251226,C0311,P003,9784,Pending
Q014612,20260117,C0380,P008,3398,Lost
Q014613,20241103,C0115,P005,5525,Won
Q014614,20240914,C0056,P001,8221,Lost
Q014615,20251017,C0795,P014,3066,Won
Q014616,20260424,C0777,P002,5216,Won
Q014617,20241019,C0429,P015,4887,Lost
Q014618,20250925,C0904,P004,6660,Won
Q014619,20240511,C0114,P012,4717,Won
